               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  18,            0.045077,            0.023888,                   0,              0.8121,             0.60773,             0.70142,             0.27269,            0.045415,            0.026835,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.045916,            0.024425,                   0,             0.79128,             0.57101,                0.66,             0.24633,            0.048979,            0.027286,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.044109,            0.023953,                   0,             0.86936,             0.68492,             0.79856,             0.41162,             0.03932,            0.024885,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.044784,            0.023721,                   0,             0.83764,             0.67642,             0.77821,             0.35357,            0.041714,            0.025768,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.043672,            0.023373,                   0,             0.85659,             0.67977,             0.79496,             0.38827,            0.039175,            0.025397,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.042745,            0.022993,                   0,             0.83838,             0.64575,             0.75708,             0.32947,            0.042911,            0.026286,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.043011,            0.022953,                   0,             0.87606,             0.69774,             0.80873,             0.43415,            0.037487,            0.024805,                   0,            0.007723,            0.007723,            0.007723
                  25,             0.04283,            0.022899,                   0,             0.82739,             0.66907,             0.76252,              0.3239,            0.042603,              0.0258,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.041572,            0.022716,                   0,             0.87872,             0.67307,             0.79501,             0.37318,            0.040335,            0.025804,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.042321,            0.022799,                   0,              0.8617,             0.67368,             0.78822,             0.37656,            0.040076,            0.025726,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.041802,             0.02288,                   0,              0.8162,             0.64436,             0.73971,             0.30038,            0.044251,            0.026411,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.041529,            0.022248,                   0,             0.88478,             0.69111,             0.81664,             0.43455,            0.036893,            0.024338,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.041649,            0.022224,                   0,             0.86589,             0.67813,             0.79535,             0.38728,             0.03975,            0.025605,                   0,            0.007129,            0.007129,            0.007129
                  31,              0.0408,            0.022204,                   0,             0.87284,             0.68969,             0.79852,             0.37851,            0.040481,            0.026317,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.041405,            0.022244,                   0,             0.85739,             0.67539,             0.78479,             0.36365,            0.041366,            0.026149,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.040119,            0.021835,                   0,             0.86429,             0.66843,             0.78073,             0.35689,            0.040912,            0.026703,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.040966,            0.022089,                   0,             0.88239,             0.67577,             0.79394,             0.38145,            0.039107,            0.025685,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.039623,            0.021642,                   0,             0.88298,             0.69521,             0.80955,             0.40503,            0.038172,            0.025319,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.040012,            0.021592,                   0,              0.8619,             0.69446,             0.79662,             0.36723,            0.040016,            0.025584,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.039291,            0.021589,                   0,             0.88784,             0.70541,             0.81574,             0.43232,            0.037246,            0.024834,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.039016,            0.021393,                   0,             0.85671,             0.69046,             0.78588,             0.33428,            0.041708,            0.025844,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.039581,            0.021328,                   0,             0.89641,             0.69304,             0.81449,             0.42225,            0.037207,            0.025244,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.038805,            0.021106,                   0,             0.87967,             0.70561,             0.81864,             0.42356,            0.037625,            0.025047,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.039135,            0.021224,                   0,             0.87576,             0.70683,             0.80878,             0.38264,            0.039587,             0.02554,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.038082,            0.021009,                   0,             0.89903,             0.70374,             0.81583,             0.42359,             0.03723,            0.025115,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.037795,             0.02106,                   0,             0.89287,              0.7067,             0.82043,             0.43808,            0.037473,            0.025091,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.038316,            0.021141,                   0,             0.88394,             0.70864,             0.81731,             0.41007,            0.037934,            0.025761,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.038251,            0.020829,                   0,             0.90248,             0.72033,             0.83035,             0.45722,            0.035608,             0.02417,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.038264,            0.020901,                   0,             0.88681,             0.69564,             0.80701,             0.39078,             0.03971,            0.025581,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.038272,            0.020863,                   0,             0.87776,             0.70416,             0.80937,             0.39682,            0.038323,            0.025737,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.037493,            0.020617,                   0,             0.88453,             0.70683,             0.81993,             0.42292,            0.036785,            0.024968,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.037787,            0.020512,                   0,             0.89068,              0.7076,             0.82313,             0.41345,            0.037205,            0.025112,                   0,            0.005248,            0.005248,            0.005248
                  50,             0.03734,            0.020463,                   0,             0.88041,             0.71495,             0.82177,             0.40437,            0.037397,            0.025292,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.037485,            0.020533,                   0,             0.89001,             0.70168,             0.81307,              0.4147,            0.037479,             0.02615,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.036864,            0.020333,                   0,             0.88637,             0.70387,             0.81491,             0.40108,            0.038499,            0.026242,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.036294,            0.020164,                   0,             0.88098,             0.69562,             0.80489,             0.37669,            0.039348,            0.026049,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.036114,            0.019911,                   0,             0.88604,              0.6982,             0.80957,             0.37735,            0.039338,            0.026179,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.036365,            0.020014,                   0,             0.88392,             0.72519,             0.82846,             0.42558,             0.03731,            0.025058,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.036561,            0.020213,                   0,             0.89119,             0.70515,             0.81577,              0.4122,            0.037565,            0.025945,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.035755,             0.01998,                   0,              0.8869,             0.70799,             0.81812,             0.42083,            0.037527,            0.026412,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.036143,             0.01993,                   0,             0.89228,             0.70876,             0.82193,             0.42763,            0.036908,            0.025817,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.036265,            0.019863,                   0,             0.89334,             0.70425,             0.81403,              0.4109,            0.038602,            0.026161,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.035488,            0.019632,                   0,             0.89687,             0.70322,             0.82162,             0.41061,             0.03826,            0.025667,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.035214,            0.019439,                   0,              0.8894,             0.72023,             0.83062,             0.42737,            0.037493,             0.02555,                   0,             0.00406,             0.00406,             0.00406
                  62,             0.03535,            0.019255,                   0,             0.89161,             0.71449,             0.82875,             0.44138,            0.036624,             0.02569,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.035375,            0.019502,                   0,             0.88428,             0.70387,             0.81292,             0.38453,            0.039814,            0.026425,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.035227,            0.019342,                   0,             0.89282,             0.70313,             0.81375,             0.41665,            0.037742,            0.027057,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.034356,            0.019026,                   0,             0.88934,             0.71817,             0.82197,              0.4169,             0.03809,            0.026209,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.034971,            0.019176,                   0,             0.89493,             0.70792,             0.81738,             0.40935,            0.038267,            0.026675,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.034711,            0.019094,                   0,             0.89363,             0.71991,             0.82627,              0.4332,            0.036997,            0.026037,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.034164,            0.019081,                   0,             0.89171,             0.71662,             0.81913,             0.42226,              0.0371,            0.026545,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.033936,             0.01884,                   0,             0.88858,             0.72358,             0.82386,             0.42239,            0.036954,            0.026441,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.034357,            0.019003,                   0,             0.88587,             0.72121,             0.82097,             0.41683,            0.037174,            0.026452,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.034119,            0.018794,                   0,             0.89594,             0.71972,             0.82421,             0.42484,            0.036835,            0.026293,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.033798,             0.01896,                   0,             0.89668,             0.71405,             0.81933,             0.40854,            0.037932,            0.026844,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.033868,            0.018778,                   0,             0.88871,             0.71856,             0.81928,             0.40564,            0.037945,            0.027068,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.033373,            0.018292,                   0,             0.89623,             0.71789,             0.82122,             0.41803,            0.037245,            0.026865,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.033045,            0.018756,                   0,             0.89184,             0.71765,             0.81893,             0.40898,            0.038087,            0.026942,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.032651,            0.018255,                   0,             0.90032,             0.71583,             0.82315,              0.4156,            0.037821,            0.026686,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.032201,            0.018363,                   0,             0.90003,              0.7143,             0.82377,             0.41787,            0.037526,            0.026843,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.032335,            0.018427,                   0,              0.8984,             0.72019,             0.82713,             0.42739,            0.036874,            0.026454,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.032549,            0.018274,                   0,             0.89456,             0.72046,             0.82708,             0.42393,            0.036964,            0.026529,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.032704,            0.018318,                   0,             0.89527,             0.72926,             0.83289,             0.43581,            0.036298,            0.026212,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.031774,            0.017982,                   0,             0.89481,             0.72809,             0.83162,             0.43056,            0.036554,            0.026545,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.032266,            0.018115,                   0,             0.89434,             0.73131,             0.83037,             0.42965,            0.036457,            0.026736,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.032322,            0.018024,                   0,              0.9014,             0.72925,             0.83032,             0.42751,            0.036802,            0.026932,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.032182,            0.017955,                   0,             0.89464,             0.73201,             0.83019,             0.42353,            0.037101,            0.026976,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.031638,            0.018004,                   0,             0.89815,             0.72693,             0.82685,             0.42193,            0.037159,            0.027205,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.031732,            0.017763,                   0,             0.89634,             0.72719,             0.82661,             0.41526,            0.037391,            0.027176,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.031458,            0.017523,                   0,             0.89703,             0.72719,             0.82696,             0.42265,            0.037113,            0.027091,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.030991,             0.01753,                   0,             0.89459,             0.72448,             0.82452,             0.41884,            0.037299,            0.027313,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.031224,            0.017685,                   0,             0.90317,             0.71856,             0.82449,             0.41755,            0.037348,             0.02747,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.030841,            0.017317,                   0,             0.90022,             0.72087,             0.82442,             0.41655,            0.037438,            0.027538,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.030849,            0.017427,                   0,             0.89828,             0.72268,             0.82438,             0.41585,            0.037468,            0.027482,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.030842,            0.017392,                   0,             0.89739,             0.72579,             0.82577,             0.41669,            0.037557,            0.027383,                   0,            0.000991,            0.000991,            0.000991
                  93,             0.02994,            0.017256,                   0,             0.89432,             0.72796,             0.82625,             0.41529,            0.037687,            0.027318,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.030336,            0.017305,                   0,             0.89689,             0.72747,             0.82775,              0.4188,            0.037553,            0.027145,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.029812,            0.016927,                   0,             0.89696,             0.72732,              0.8274,             0.41803,            0.037611,            0.027168,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.030171,            0.017232,                   0,             0.89851,             0.72672,             0.82636,             0.41819,            0.037652,            0.027286,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.029834,            0.017088,                   0,             0.89496,             0.72822,             0.82603,             0.41848,            0.037662,             0.02738,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.029839,            0.017109,                   0,             0.89584,             0.72732,             0.82594,             0.41795,            0.037687,            0.027496,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.029928,            0.016949,                   0,             0.89543,             0.72629,             0.82594,             0.41872,            0.037711,            0.027565,                   0,            0.000298,            0.000298,            0.000298
