               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1066,            0.033437,                   0,             0.45545,             0.32835,             0.30294,             0.10097,             0.06471,            0.032669,                   0,            0.070061,           0.0033266,           0.0033266
                   1,            0.075224,            0.035106,                   0,              0.5357,             0.40443,             0.39489,             0.12799,            0.058076,            0.031691,                   0,            0.039995,            0.006594,            0.006594
                   2,            0.066976,            0.032761,                   0,             0.45455,              0.3643,             0.30143,            0.079037,            0.060556,            0.031264,                   0,           0.0098631,           0.0097954,           0.0097954
                   3,            0.065149,            0.031617,                   0,             0.58161,             0.41585,             0.43796,             0.13594,            0.058896,            0.030213,                   0,            0.009703,            0.009703,            0.009703
                   4,             0.05997,            0.030558,                   0,             0.73398,             0.52294,             0.59833,             0.24774,            0.052872,            0.029824,                   0,            0.009703,            0.009703,            0.009703
                   5,            0.058651,            0.029647,                   0,             0.82441,              0.5643,             0.66015,             0.32328,            0.048973,            0.028904,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.056389,            0.029127,                   0,             0.68041,             0.52062,             0.57264,             0.20368,            0.050891,            0.029511,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.054305,            0.028146,                   0,             0.75459,              0.5579,             0.64702,             0.24759,            0.048759,            0.028549,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.054145,            0.028324,                   0,             0.82482,              0.6025,             0.71128,             0.34356,            0.043748,            0.027812,                   0,            0.009307,            0.009307,            0.009307
                   9,             0.05335,            0.027746,                   0,             0.72874,             0.55631,             0.63281,             0.24204,            0.048915,            0.028692,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.051704,            0.026865,                   0,              0.7581,             0.56302,             0.65997,             0.28294,            0.046442,            0.028656,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.050909,            0.026688,                   0,             0.78054,              0.6058,             0.68889,             0.29161,            0.046773,            0.027225,                   0,             0.00901,             0.00901,             0.00901
                  12,            0.050844,            0.026792,                   0,             0.81601,             0.61392,              0.7146,             0.31436,            0.045591,            0.027127,                   0,            0.008911,            0.008911,            0.008911
                  13,            0.049604,            0.026404,                   0,             0.82302,             0.62977,             0.73685,             0.38861,            0.041473,            0.027486,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.049272,            0.026279,                   0,             0.81806,             0.60782,             0.71603,             0.34079,            0.044186,            0.027546,                   0,            0.008713,            0.008713,            0.008713
                  15,             0.04964,            0.026004,                   0,             0.84131,              0.6366,              0.7536,             0.37629,            0.042252,            0.026262,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.048295,            0.025394,                   0,             0.83739,             0.61452,             0.73422,             0.32439,            0.044493,            0.026595,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.048047,            0.025721,                   0,             0.81337,             0.60554,             0.70374,             0.29187,            0.045109,            0.027333,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.048276,             0.02532,                   0,              0.7904,             0.59485,              0.6962,             0.29084,             0.04546,            0.028473,                   0,            0.008317,            0.008317,            0.008317
