               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10883,            0.034162,                   0,             0.34413,             0.27878,             0.22216,            0.071729,            0.066653,            0.034808,                   0,            0.070061,           0.0033265,           0.0033265
                   1,            0.078373,            0.036031,                   0,             0.58936,             0.41791,              0.4404,             0.17153,            0.058874,            0.032749,                   0,            0.039995,           0.0065939,           0.0065939
                   2,            0.070256,            0.033445,                   0,             0.66672,             0.45887,             0.51302,             0.20613,            0.053806,            0.032405,                   0,           0.0098632,           0.0097953,           0.0097953
                   3,            0.066942,            0.032484,                   0,             0.74841,             0.49472,             0.56693,             0.24035,            0.052545,            0.030489,                   0,            0.009703,            0.009703,            0.009703
                   4,             0.06229,            0.030988,                   0,             0.75071,             0.50915,              0.5853,             0.21785,            0.052136,            0.030549,                   0,            0.009703,            0.009703,            0.009703
                   5,            0.060105,            0.030192,                   0,               0.727,             0.49678,             0.55364,             0.20037,            0.052579,            0.029799,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.057953,            0.029464,                   0,             0.76496,             0.53299,             0.62147,             0.25753,            0.050224,            0.028968,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.056129,            0.028845,                   0,             0.76757,             0.54162,             0.63355,             0.24385,            0.049045,            0.028717,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.055779,            0.028713,                   0,             0.79103,             0.55608,             0.65657,             0.28138,            0.048163,            0.028328,                   0,            0.009307,            0.009307,            0.009307
                   9,            0.054339,            0.027811,                   0,             0.79935,              0.5768,              0.6792,             0.31743,            0.046154,             0.02849,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.053446,             0.02705,                   0,             0.77309,             0.54003,             0.64179,             0.23865,            0.048775,            0.028726,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.052519,            0.027165,                   0,              0.7438,             0.50807,              0.5895,             0.20039,            0.051842,            0.028818,                   0,             0.00901,             0.00901,             0.00901
                  12,            0.052079,            0.026912,                   0,             0.81658,             0.58144,             0.69047,             0.33029,            0.044048,            0.029441,                   0,            0.008911,            0.008911,            0.008911
                  13,            0.049869,             0.02628,                   0,             0.81564,              0.5918,             0.69227,              0.2957,            0.045384,            0.027607,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.050924,            0.026443,                   0,             0.82701,              0.5933,             0.70249,             0.34466,            0.043264,             0.02914,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.049794,             0.02586,                   0,              0.8245,             0.63312,             0.74075,              0.3664,            0.043324,            0.026966,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.048719,            0.025515,                   0,             0.81851,             0.58015,             0.69609,             0.30409,            0.044927,            0.028649,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.049535,            0.025974,                   0,             0.82194,             0.60709,              0.7149,             0.33525,            0.043491,            0.028449,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.049065,            0.025456,                   0,             0.80309,             0.59232,             0.69686,             0.30665,            0.044448,            0.029312,                   0,            0.008317,            0.008317,            0.008317
                  19,             0.04835,            0.025582,                   0,              0.8224,             0.57526,             0.68584,             0.28974,            0.045528,            0.028925,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.047971,            0.025328,                   0,             0.82114,             0.62448,             0.73121,             0.34806,            0.041875,            0.027292,                   0,            0.008119,            0.008119,            0.008119
                  21,             0.04691,            0.025169,                   0,             0.82292,             0.58557,             0.69862,             0.29452,            0.045611,            0.028595,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.046728,            0.024744,                   0,             0.83035,             0.61108,             0.72268,             0.32095,            0.043149,            0.028547,                   0,            0.007921,            0.007921,            0.007921
