               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  52,            0.035179,            0.019272,                   0,              0.8826,             0.72216,             0.81773,             0.39595,            0.038928,             0.02606,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.034808,            0.019083,                   0,             0.89879,              0.7241,              0.8271,             0.41955,            0.038219,            0.025194,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.034692,            0.018944,                   0,             0.89054,             0.72551,             0.82585,             0.41526,            0.038239,            0.025236,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.034865,            0.019033,                   0,             0.89459,             0.72784,             0.82917,             0.44093,            0.037173,             0.02533,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.035074,            0.019206,                   0,             0.90044,             0.73505,             0.83826,             0.44311,            0.036024,            0.024883,                   0,            0.004555,            0.004555,            0.004555
                  57,              0.0344,            0.018896,                   0,             0.88863,             0.71671,             0.81964,             0.40335,            0.038594,            0.026189,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.034669,            0.018851,                   0,             0.88854,             0.73067,             0.82277,             0.40442,            0.038495,            0.025983,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.034518,            0.018884,                   0,             0.89486,             0.72826,             0.82921,              0.4436,            0.037072,            0.025232,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.033708,            0.018502,                   0,             0.89104,             0.72165,             0.81973,              0.4029,            0.039055,            0.026122,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.033748,            0.018399,                   0,             0.90154,             0.71977,             0.82057,             0.39952,            0.039303,            0.026295,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.033885,            0.018338,                   0,             0.91319,             0.72268,             0.83128,             0.43332,             0.03714,            0.025647,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.034066,            0.018695,                   0,             0.90258,             0.71881,             0.82555,             0.41585,            0.037805,            0.025747,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.033638,            0.018425,                   0,             0.90659,             0.72539,             0.82915,             0.42306,            0.037834,            0.025749,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.033279,            0.018193,                   0,             0.89884,             0.73673,             0.83339,             0.43575,              0.0367,            0.025695,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.033422,            0.018259,                   0,             0.89329,             0.73183,             0.82964,             0.42586,            0.037828,            0.025934,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.033447,            0.018122,                   0,             0.90205,             0.73505,             0.83569,             0.44327,            0.037273,            0.025681,                   0,            0.003466,            0.003466,            0.003466
                  68,             0.03311,            0.018277,                   0,             0.90315,             0.73595,             0.83673,             0.43824,             0.03719,            0.025542,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.032815,            0.018012,                   0,             0.90218,              0.7369,             0.83669,             0.43115,            0.037478,            0.025482,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.033275,            0.018185,                   0,             0.90202,             0.73595,             0.83705,             0.44065,             0.03738,            0.025483,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.032485,            0.017847,                   0,             0.89837,              0.7326,              0.8306,             0.41921,            0.038654,            0.026134,                   0,             0.00307,             0.00307,             0.00307
                  72,              0.0325,            0.017959,                   0,             0.89379,             0.73466,             0.82978,             0.41079,            0.038864,            0.026213,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.032872,            0.017983,                   0,             0.90671,             0.73273,             0.83252,             0.42746,            0.037906,            0.026087,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.032098,            0.017482,                   0,             0.90432,              0.7344,             0.83448,             0.43326,            0.037499,            0.025841,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.031902,             0.01787,                   0,             0.90573,              0.7326,             0.83545,             0.44088,            0.037242,            0.025992,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.031226,            0.017243,                   0,             0.91222,             0.72784,              0.8369,             0.43657,            0.036972,            0.026203,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.031142,            0.017434,                   0,              0.9021,             0.73505,             0.83465,             0.42532,            0.037545,            0.026357,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.031261,            0.017601,                   0,             0.89966,             0.73505,              0.8333,             0.42282,            0.037951,            0.026434,                   0,            0.002377,            0.002377,            0.002377
                  79,             0.03131,            0.017413,                   0,             0.89845,             0.73595,             0.83631,             0.42934,            0.037683,            0.026194,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.031204,             0.01738,                   0,              0.9054,             0.73544,             0.83843,             0.43248,            0.037541,            0.026285,                   0,            0.002179,            0.002179,            0.002179
                  81,             0.03087,            0.017262,                   0,             0.90319,             0.74317,             0.83951,             0.43773,            0.037079,            0.026329,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.030931,            0.017204,                   0,             0.90986,             0.73495,             0.83775,             0.43662,             0.03721,            0.026512,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.030845,            0.017105,                   0,              0.8999,             0.73795,             0.83539,             0.43223,            0.037595,            0.026621,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.030886,            0.016999,                   0,             0.90046,             0.73559,             0.83545,             0.42945,            0.037684,            0.026638,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.030405,            0.017155,                   0,             0.90253,             0.73739,             0.83688,              0.4368,            0.037422,            0.026478,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.030432,             0.01689,                   0,             0.91099,             0.73463,             0.83759,             0.43213,            0.037693,            0.026579,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.030173,            0.016629,                   0,             0.91241,             0.73544,             0.83771,             0.43851,            0.037291,             0.02662,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.029676,            0.016651,                   0,              0.9059,             0.73454,             0.83559,             0.42994,            0.037688,            0.026915,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.030058,            0.016778,                   0,             0.91189,             0.73209,             0.83551,             0.43199,            0.037544,            0.027061,                   0,            0.001288,            0.001288,            0.001288
                  90,              0.0296,             0.01652,                   0,             0.90276,             0.73819,             0.83444,             0.42966,             0.03777,            0.027231,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.029661,            0.016588,                   0,             0.90538,              0.7374,             0.83454,             0.43319,            0.037631,             0.02718,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.029789,            0.016591,                   0,             0.90594,             0.73492,             0.83459,              0.4324,             0.03768,            0.027239,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.028621,            0.016385,                   0,             0.91201,             0.73183,             0.83464,             0.43334,            0.037528,            0.027275,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.029143,            0.016494,                   0,             0.90772,             0.73673,             0.83566,             0.43487,            0.037487,            0.027244,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.028691,            0.016173,                   0,             0.90885,             0.73647,             0.83674,             0.43608,            0.037483,             0.02723,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.028991,            0.016431,                   0,             0.90677,             0.73724,             0.83535,             0.43242,            0.037705,            0.027334,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.028649,            0.016288,                   0,             0.90585,             0.73686,             0.83492,             0.43465,            0.037586,            0.027323,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.028711,            0.016318,                   0,             0.90666,             0.73634,             0.83545,             0.43467,             0.03757,            0.027388,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.028598,            0.016119,                   0,             0.90831,             0.73428,             0.83452,             0.43444,            0.037639,            0.027461,                   0,            0.000298,            0.000298,            0.000298
