               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  12,            0.047673,            0.024855,                   0,             0.64786,             0.42864,             0.46057,             0.13518,            0.059184,            0.028326,                   0,            0.008911,            0.008911,            0.008911
                  13,            0.046537,            0.024596,                   0,             0.80815,             0.62951,             0.72874,             0.31728,             0.04371,            0.026342,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.046159,            0.024811,                   0,             0.80956,             0.62339,              0.7244,             0.30902,             0.04558,             0.02633,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.046436,            0.024405,                   0,             0.82964,             0.63321,             0.73981,             0.29975,            0.045078,            0.026554,                   0,            0.008614,            0.008614,            0.008614
                  16,            0.045028,             0.02363,                   0,             0.82951,             0.64895,             0.75952,              0.3447,            0.042728,            0.026398,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.044722,            0.023923,                   0,             0.85926,             0.68802,             0.80149,             0.43391,            0.038902,              0.0249,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.044582,            0.023435,                   0,             0.80686,             0.61753,              0.7134,             0.29396,            0.045064,              0.0268,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.045542,            0.023926,                   0,             0.81011,              0.6141,             0.71984,             0.29585,             0.04479,            0.027353,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.043886,             0.02375,                   0,             0.83087,             0.66134,             0.76942,             0.34745,            0.041934,            0.025458,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.044041,            0.023167,                   0,             0.81869,             0.64707,             0.75388,             0.31948,            0.042989,            0.025928,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.043185,            0.023015,                   0,             0.83971,             0.66292,             0.77281,             0.34806,              0.0415,            0.025688,                   0,            0.007921,            0.007921,            0.007921
                  23,             0.04252,             0.02284,                   0,             0.85013,             0.68566,             0.79087,             0.37055,             0.04003,            0.025107,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.042434,            0.022485,                   0,             0.82653,             0.64098,             0.74293,             0.31122,             0.04512,            0.025663,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.042311,            0.022445,                   0,             0.78805,             0.59858,             0.69323,             0.26167,            0.046819,            0.027941,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.041378,            0.022425,                   0,             0.87003,             0.68544,             0.80221,             0.39432,            0.039833,            0.025091,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.041681,            0.022274,                   0,             0.83749,             0.68454,             0.79153,             0.36575,            0.041848,            0.025659,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.040796,             0.02221,                   0,              0.7868,              0.5924,             0.68768,             0.25101,            0.047054,            0.027548,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.041086,            0.021971,                   0,             0.88325,             0.69072,             0.81605,             0.43193,            0.038098,            0.024772,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.041249,            0.022005,                   0,             0.87129,             0.69729,             0.81354,             0.42516,            0.038711,            0.024571,                   0,            0.007129,            0.007129,            0.007129
                  31,             0.03999,            0.021848,                   0,             0.83001,              0.6625,             0.76322,             0.29475,            0.044936,            0.026308,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.041103,            0.022061,                   0,             0.88241,             0.70788,             0.82193,             0.44395,            0.038268,            0.024461,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.039322,            0.021401,                   0,             0.83942,             0.65074,             0.75526,             0.29335,            0.045357,            0.026452,                   0,            0.006832,            0.006832,            0.006832
                  34,             0.04018,            0.021632,                   0,             0.85633,             0.69317,             0.80064,             0.37626,            0.040696,            0.025331,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.038939,            0.021284,                   0,              0.8717,             0.70438,             0.81588,             0.39747,            0.038976,            0.025067,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.039514,            0.021346,                   0,              0.8535,             0.68582,             0.79049,             0.35753,            0.041696,            0.025925,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.038722,            0.021307,                   0,             0.84457,             0.67887,             0.78672,             0.33982,             0.04121,            0.025458,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.038421,            0.021025,                   0,             0.86514,             0.70979,             0.82161,             0.40651,            0.037947,            0.024729,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.039106,            0.020938,                   0,             0.86986,             0.69936,             0.81586,             0.38847,            0.039013,            0.025126,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.037937,            0.020593,                   0,             0.86506,             0.68235,             0.79039,             0.35144,            0.041359,            0.026132,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.038668,            0.021027,                   0,             0.85654,             0.67861,             0.78746,             0.34377,            0.041266,            0.025801,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.037744,            0.020731,                   0,             0.86511,             0.71134,             0.81901,             0.38928,            0.039176,            0.025064,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.037532,            0.020717,                   0,             0.87101,             0.69549,             0.80327,             0.35793,             0.04102,            0.025969,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.037331,            0.020573,                   0,             0.87568,             0.70992,             0.82142,             0.40139,            0.038562,            0.025358,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.037485,            0.020289,                   0,             0.87107,             0.70696,              0.8147,             0.38869,            0.039104,            0.025332,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.037807,            0.020613,                   0,             0.86645,             0.70438,             0.81348,             0.36673,            0.040383,            0.025539,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.037696,            0.020378,                   0,             0.86989,             0.70941,             0.81932,             0.38584,            0.038856,            0.025365,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.036608,            0.020024,                   0,             0.89249,             0.71482,             0.83474,             0.42526,            0.037228,            0.024906,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.037263,            0.020139,                   0,             0.86071,             0.67771,             0.78354,             0.32122,            0.042133,            0.026451,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.037025,            0.020274,                   0,             0.88505,             0.71392,             0.82484,             0.39447,             0.03851,            0.025185,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.037218,            0.020298,                   0,             0.85727,             0.69813,             0.80196,             0.36102,            0.040742,            0.025782,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.036418,            0.020066,                   0,             0.89404,             0.70895,             0.82645,             0.40632,            0.038581,            0.025155,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.036056,            0.019838,                   0,             0.87608,             0.72371,             0.83017,              0.4092,            0.037951,            0.024743,                   0,            0.004852,            0.004852,            0.004852
                  54,             0.03584,            0.019788,                   0,             0.87183,             0.72843,             0.83766,             0.40874,            0.037751,             0.02486,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.036095,            0.019586,                   0,             0.86013,             0.72139,             0.82025,             0.38369,            0.038868,            0.025251,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.036058,            0.019764,                   0,             0.88176,             0.72848,             0.83364,             0.42456,            0.036814,            0.024891,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.034952,            0.019394,                   0,             0.87376,             0.70823,             0.81776,              0.3714,            0.039746,             0.02572,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.035585,            0.019545,                   0,             0.87578,             0.72774,             0.83181,             0.40114,              0.0383,            0.025217,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.035298,            0.019379,                   0,             0.86416,             0.72732,             0.82612,             0.38696,            0.038983,            0.025917,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.034758,             0.01913,                   0,             0.87765,             0.71639,             0.82399,             0.39207,            0.038949,            0.026074,                   0,            0.004159,            0.004159,            0.004159
                  61,             0.03503,            0.019112,                   0,             0.88447,             0.71701,             0.82632,             0.39428,             0.03911,            0.025827,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.034838,            0.018892,                   0,             0.88631,             0.72833,             0.83995,             0.41809,             0.03783,            0.024905,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.034762,            0.019058,                   0,             0.88472,             0.72397,             0.83351,             0.40709,            0.037754,            0.025331,                   0,            0.003862,            0.003862,            0.003862
                  64,             0.03474,            0.019097,                   0,             0.88028,             0.72674,             0.82821,             0.40114,            0.037978,            0.025457,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.034076,            0.018729,                   0,             0.88277,             0.72297,             0.82877,             0.39683,            0.038587,            0.025642,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.034439,            0.018767,                   0,             0.88403,             0.73209,              0.8379,             0.41974,            0.037245,             0.02529,                   0,            0.003565,            0.003565,            0.003565
                  67,             0.03404,            0.018551,                   0,             0.89056,             0.73144,             0.83804,             0.41936,            0.037398,            0.025283,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.033842,            0.018788,                   0,             0.88005,             0.73286,             0.83433,             0.39366,            0.038447,            0.025573,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.033484,            0.018515,                   0,             0.87807,             0.73273,             0.83329,             0.39641,            0.038692,            0.025773,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.033937,            0.018665,                   0,             0.89308,             0.73247,             0.84226,             0.43168,            0.036659,            0.025116,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.033298,            0.018377,                   0,             0.88642,             0.72448,              0.8354,             0.41203,            0.037587,            0.025475,                   0,             0.00307,             0.00307,             0.00307
                  72,             0.03355,            0.018598,                   0,             0.87706,             0.72813,             0.83393,              0.4023,            0.037987,            0.025718,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.033311,            0.018382,                   0,             0.88783,             0.72723,             0.83283,             0.40731,            0.037883,            0.025893,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.032956,            0.018094,                   0,             0.89483,             0.72362,             0.83378,             0.41667,            0.037251,             0.02599,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.032772,            0.018366,                   0,             0.89314,             0.72592,             0.83299,             0.41409,            0.037257,            0.025959,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.032018,            0.017819,                   0,             0.89904,             0.71933,              0.8336,             0.41079,            0.037533,            0.026031,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.031989,            0.017975,                   0,             0.88542,             0.72139,             0.82877,             0.39241,             0.03847,             0.02643,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.031962,            0.018079,                   0,             0.88918,             0.72539,             0.83282,             0.40179,            0.038073,            0.026126,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.031998,            0.017911,                   0,             0.89434,             0.72242,             0.83204,             0.39719,            0.038258,            0.026231,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.032034,            0.017976,                   0,             0.89095,             0.72732,             0.83489,             0.40641,            0.037674,            0.026045,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.031607,            0.017746,                   0,             0.88363,             0.73312,              0.8346,             0.40361,            0.037903,            0.026004,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.031878,            0.017796,                   0,             0.88974,             0.72899,             0.83351,             0.40338,            0.037993,            0.026229,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.031739,             0.01763,                   0,             0.89167,             0.73028,             0.83401,             0.40306,            0.038173,            0.026186,                   0,            0.001882,            0.001882,            0.001882
                  84,              0.0315,            0.017564,                   0,             0.88779,             0.73067,             0.83402,             0.39988,            0.038388,            0.026215,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.031115,             0.01764,                   0,             0.89009,             0.73106,             0.83563,             0.40442,            0.038135,            0.026294,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.031236,            0.017466,                   0,              0.8908,             0.73119,             0.83252,                 0.4,             0.03829,            0.026483,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.031018,            0.017134,                   0,             0.89183,             0.73028,             0.83285,             0.40085,            0.038117,            0.026502,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.030469,            0.017161,                   0,              0.8908,             0.73058,             0.83305,             0.40332,            0.037996,            0.026534,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.030927,            0.017333,                   0,             0.89292,             0.72963,             0.83381,             0.40583,             0.03791,            0.026593,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.030659,             0.01711,                   0,             0.89317,             0.73041,             0.83374,             0.40305,            0.038096,            0.026659,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.030438,            0.017145,                   0,              0.8959,             0.72938,             0.83478,             0.40611,            0.038021,            0.026586,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.030509,             0.01711,                   0,             0.89629,             0.72938,             0.83463,             0.40561,            0.038041,            0.026625,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.029502,            0.016905,                   0,             0.89293,             0.73083,             0.83499,             0.40558,            0.038007,            0.026713,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.029821,            0.017049,                   0,             0.89289,             0.73518,             0.83775,             0.41035,            0.037756,            0.026686,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.029511,             0.01667,                   0,             0.89339,             0.73432,             0.83859,             0.41048,            0.037777,            0.026746,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.029738,            0.016922,                   0,             0.89538,             0.73235,             0.83833,             0.40954,            0.037864,            0.026825,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.029381,            0.016799,                   0,             0.89423,             0.73106,             0.83692,             0.40756,            0.038018,            0.026964,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.029416,            0.016891,                   0,             0.89669,             0.73247,             0.83729,             0.40681,            0.038114,            0.026983,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.029468,            0.016705,                   0,             0.89394,             0.73312,             0.83756,             0.40591,            0.038157,            0.027013,                   0,            0.000298,            0.000298,            0.000298
