               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  58,             0.03619,            0.019933,                   0,             0.88848,              0.6933,             0.81578,             0.40307,            0.038882,            0.025812,                   0,            0.004357,            0.004357,            0.004357
                  59,             0.03627,            0.019809,                   0,             0.87699,             0.70013,             0.81298,             0.38252,             0.03969,            0.025912,                   0,            0.004258,            0.004258,            0.004258
                  60,             0.03571,            0.019652,                   0,             0.87968,             0.69021,             0.80619,             0.36871,            0.040474,             0.02642,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.035261,            0.019404,                   0,             0.87672,             0.69099,             0.80271,             0.36265,            0.041244,             0.02652,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.035256,            0.019332,                   0,             0.88721,             0.69626,             0.81009,             0.38299,            0.039798,            0.026252,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.035463,            0.019509,                   0,             0.88018,             0.69214,             0.80294,             0.37698,            0.040472,            0.026541,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.034983,            0.019189,                   0,              0.8898,             0.69505,             0.81052,             0.39963,            0.039021,            0.026467,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.034533,            0.019058,                   0,             0.88032,             0.70219,             0.81169,             0.36879,            0.040078,            0.026482,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.034895,            0.019129,                   0,             0.88728,             0.70802,             0.82272,             0.40491,            0.038489,            0.026013,                   0,            0.003565,            0.003565,            0.003565
                  67,             0.03477,             0.01892,                   0,             0.87568,             0.71559,             0.82194,             0.38915,            0.038866,            0.026237,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.034561,            0.019201,                   0,              0.8745,             0.71392,              0.8192,             0.38137,            0.039264,             0.02613,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.034299,            0.019006,                   0,             0.88469,             0.69899,             0.81542,             0.37312,            0.039806,            0.026418,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.034555,            0.019123,                   0,             0.87825,             0.70278,             0.81986,             0.38144,            0.039311,            0.026211,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.033716,            0.018701,                   0,             0.87411,             0.71147,             0.82136,             0.38663,            0.039198,            0.026267,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.033769,            0.018836,                   0,             0.87595,             0.71031,             0.81745,             0.38152,            0.039639,            0.026489,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.033993,            0.018742,                   0,             0.88926,             0.70468,             0.81904,             0.38905,            0.039239,            0.026646,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.033584,            0.018428,                   0,             0.88692,             0.70541,             0.81705,             0.39268,            0.039295,            0.027038,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.033477,            0.018785,                   0,             0.88346,             0.70644,             0.81961,             0.39886,            0.039301,            0.026737,                   0,            0.002674,            0.002674,            0.002674
                  76,             0.03279,            0.018274,                   0,             0.88064,             0.71595,             0.82557,             0.39864,            0.039267,            0.026444,                   0,            0.002575,            0.002575,            0.002575
                  77,             0.03272,              0.0184,                   0,             0.88315,             0.71753,             0.82387,              0.3878,            0.039684,            0.026612,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.032616,            0.018433,                   0,             0.89063,             0.71357,             0.82785,             0.38894,            0.039657,            0.026366,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.032621,             0.01828,                   0,             0.88756,             0.71366,             0.82541,             0.38337,            0.039833,            0.026545,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.032621,            0.018264,                   0,             0.88381,             0.71167,             0.82179,              0.3815,            0.039968,             0.02679,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.032353,            0.018126,                   0,              0.8855,             0.71121,             0.81951,             0.37946,            0.039997,            0.027083,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.032611,            0.018159,                   0,             0.88623,             0.70672,             0.81703,             0.38314,            0.040106,            0.027141,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.032229,            0.017994,                   0,             0.88835,             0.70554,             0.81632,             0.38244,            0.040221,            0.027243,                   0,            0.001882,            0.001882,            0.001882
                  84,             0.03236,            0.017974,                   0,             0.88984,             0.70677,             0.81756,             0.38198,            0.040147,            0.027193,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.031665,            0.018016,                   0,             0.88685,             0.70825,             0.81802,             0.38072,            0.040179,            0.027394,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.032002,            0.017881,                   0,             0.88971,             0.70631,             0.81679,             0.38163,            0.040145,            0.027626,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.031663,            0.017534,                   0,             0.89212,             0.70444,             0.81684,             0.38572,            0.039854,            0.027563,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.031164,            0.017543,                   0,              0.8926,             0.70683,             0.81657,             0.38839,            0.039679,            0.027641,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.031617,            0.017752,                   0,             0.89345,             0.70799,             0.81666,             0.39266,            0.039409,            0.027723,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.031079,            0.017417,                   0,             0.89336,              0.7071,             0.81722,             0.38915,            0.039546,             0.02775,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.031038,            0.017487,                   0,             0.89455,             0.70618,             0.81907,             0.39385,             0.03938,            0.027671,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.031128,            0.017518,                   0,             0.89177,             0.70593,             0.81878,             0.39427,             0.03949,            0.027676,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.030108,             0.01724,                   0,              0.8897,             0.70799,             0.81698,             0.39362,            0.039576,            0.027802,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.030435,            0.017364,                   0,             0.89001,             0.70802,             0.81623,             0.39363,             0.03966,            0.027874,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.030085,            0.017047,                   0,             0.89182,             0.70645,             0.81679,             0.39304,            0.039706,            0.027924,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.030291,            0.017273,                   0,             0.89018,             0.70966,              0.8174,             0.39167,            0.039719,            0.027974,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.029834,            0.017184,                   0,             0.89136,             0.70876,             0.81741,             0.39259,            0.039686,            0.028048,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.029896,            0.017219,                   0,             0.89254,             0.70992,             0.81769,             0.39206,            0.039718,            0.028063,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.029975,            0.017019,                   0,             0.89425,             0.70944,             0.81775,              0.3916,            0.039774,            0.028144,                   0,            0.000298,            0.000298,            0.000298
