               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  45,            0.040063,            0.021622,                   0,             0.83552,             0.67655,             0.77529,             0.36004,            0.042204,            0.026904,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.040232,            0.021889,                   0,             0.83947,             0.69034,             0.79146,              0.3951,            0.038891,            0.026039,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.040017,            0.021457,                   0,              0.8443,             0.69321,             0.79867,             0.39773,            0.039144,            0.025857,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.039163,             0.02131,                   0,              0.8446,             0.69472,             0.80056,             0.38422,            0.040063,             0.02553,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.039777,            0.021452,                   0,             0.85193,             0.69844,             0.80078,             0.39852,            0.039366,            0.025778,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.038983,            0.021247,                   0,             0.85322,              0.7049,             0.80517,             0.40722,            0.039307,            0.025787,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.039629,            0.021428,                   0,             0.85861,             0.70429,             0.80855,             0.40715,            0.038727,            0.025684,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.038593,            0.021205,                   0,             0.84447,             0.69268,             0.78943,             0.36941,            0.040217,             0.02669,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.038184,            0.021053,                   0,             0.84623,              0.7021,             0.80127,             0.39318,            0.039453,            0.025928,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.038077,            0.020703,                   0,             0.84841,                 0.7,             0.79294,             0.38156,            0.040214,            0.026581,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.038063,            0.020649,                   0,              0.8556,             0.70094,             0.79954,              0.4113,            0.038919,            0.026511,                   0,            0.004654,            0.004654,            0.004654
                  56,             0.03831,            0.020762,                   0,             0.85347,             0.70193,             0.79446,             0.40301,            0.039384,            0.026659,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.037534,             0.02061,                   0,             0.86203,             0.69369,             0.79726,             0.40333,            0.040141,            0.026973,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.038195,            0.020818,                   0,             0.85968,             0.69742,             0.80274,             0.40309,            0.039729,            0.026152,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.037681,            0.020679,                   0,             0.85618,             0.69887,             0.79735,              0.3906,            0.040661,            0.026706,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.037431,            0.020311,                   0,             0.86112,             0.68559,             0.79164,              0.3945,            0.041176,            0.027018,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.036819,            0.020184,                   0,             0.85906,             0.69827,             0.80087,              0.4076,            0.039792,            0.026619,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.037123,            0.020072,                   0,             0.85932,             0.69508,             0.79878,              0.4047,             0.04008,            0.026664,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.037153,            0.020321,                   0,             0.85584,             0.70103,             0.80059,             0.39861,            0.039008,            0.026654,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.036793,            0.020072,                   0,             0.84949,             0.69936,              0.7994,             0.39313,            0.039284,            0.026624,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.036296,            0.019777,                   0,             0.85533,             0.69789,             0.79998,             0.39502,             0.04031,             0.02692,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.036703,            0.019956,                   0,             0.85895,             0.69446,             0.79986,             0.39706,            0.040745,             0.02681,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.036354,            0.019755,                   0,             0.85417,             0.69369,             0.79408,             0.39691,            0.040096,            0.027096,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.035975,              0.0199,                   0,             0.85767,             0.69579,             0.79858,             0.39481,             0.04022,            0.026991,                   0,            0.003367,            0.003367,            0.003367
                  69,             0.03592,            0.019708,                   0,             0.85845,             0.71224,             0.81395,             0.41809,            0.039052,            0.026259,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.036033,            0.019838,                   0,             0.86389,              0.7116,             0.81897,             0.41643,            0.039378,            0.025972,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.035394,            0.019417,                   0,             0.86046,             0.70482,             0.81217,             0.41175,            0.040035,            0.026219,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.035472,             0.01971,                   0,             0.86272,             0.70131,             0.80832,             0.41076,            0.040055,            0.026395,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.035648,            0.019557,                   0,             0.86115,             0.69948,              0.8058,             0.40216,            0.040789,            0.026692,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.035188,            0.019149,                   0,             0.86896,             0.71099,             0.81241,             0.42125,            0.039626,            0.026525,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.034643,            0.019472,                   0,             0.86713,             0.70056,             0.80635,             0.41026,            0.039824,            0.026911,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.034364,            0.018888,                   0,             0.86151,              0.7067,             0.80738,             0.41369,            0.040024,            0.026977,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.033837,            0.019016,                   0,             0.86232,             0.70543,             0.80962,             0.41294,            0.039719,            0.026816,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.034183,            0.019178,                   0,             0.86674,             0.70631,              0.8108,             0.41618,            0.039643,            0.026785,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.033945,            0.018925,                   0,             0.85788,             0.71253,             0.81042,             0.40615,            0.040205,            0.026757,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.034195,            0.018919,                   0,             0.86659,             0.70902,             0.81219,             0.40763,            0.040343,            0.026761,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.033379,            0.018788,                   0,              0.8681,             0.70989,             0.80868,             0.40742,            0.040328,            0.027068,                   0,             0.00208,             0.00208,             0.00208
                  82,             0.03367,            0.018726,                   0,             0.86297,             0.71174,             0.80507,             0.40462,            0.040494,            0.027311,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.033666,            0.018668,                   0,              0.8632,             0.70825,              0.8056,             0.40615,            0.040639,            0.027139,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.033618,            0.018529,                   0,             0.86083,             0.70943,             0.80552,             0.40309,            0.040832,            0.027219,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.032863,            0.018588,                   0,             0.87124,             0.70369,             0.80503,             0.40252,            0.040786,            0.027304,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.033356,            0.018417,                   0,             0.86997,             0.70503,             0.80552,              0.4038,            0.040607,            0.027234,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.032895,            0.018127,                   0,             0.86532,             0.71211,             0.80726,             0.40674,            0.040399,            0.027234,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.032435,            0.018102,                   0,             0.86419,             0.70928,             0.80552,             0.40321,            0.040537,            0.027459,                   0,            0.001387,            0.001387,            0.001387
                  89,             0.03266,            0.018324,                   0,             0.86704,             0.70758,             0.80468,             0.40463,            0.040554,            0.027508,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.031919,            0.017973,                   0,             0.86872,             0.70693,             0.80354,             0.40339,            0.040645,            0.027657,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.032429,            0.018107,                   0,             0.87046,             0.70485,             0.80458,              0.4059,            0.040517,              0.0277,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.032176,            0.018013,                   0,              0.8695,             0.70747,             0.80433,             0.40538,            0.040618,            0.027766,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.031328,            0.017826,                   0,             0.86929,             0.70696,             0.80364,             0.40562,            0.040712,            0.027857,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.031625,            0.017966,                   0,             0.86996,             0.70694,             0.80302,             0.40698,            0.040692,            0.027866,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.031422,            0.017624,                   0,             0.87016,             0.70722,             0.80262,             0.40719,             0.04073,            0.027946,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.031442,            0.017805,                   0,             0.86985,             0.70708,             0.80241,             0.40657,            0.040779,            0.028042,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.030969,            0.017674,                   0,              0.8709,              0.7058,             0.80201,              0.4075,            0.040761,            0.028096,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.031148,            0.017782,                   0,               0.871,             0.70565,             0.80141,             0.40659,            0.040782,             0.02815,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.031042,            0.017573,                   0,             0.87007,              0.7067,             0.80186,             0.40633,            0.040806,              0.0282,                   0,            0.000298,            0.000298,            0.000298
