               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.042665,            0.023119,                   0,             0.81557,             0.62874,             0.72514,             0.27813,            0.045653,            0.026566,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.042221,            0.022585,                   0,             0.84865,             0.67414,             0.78451,             0.35681,            0.042006,            0.025581,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.041806,             0.02265,                   0,             0.86769,             0.65889,             0.78262,             0.37181,             0.04137,            0.026127,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.041819,            0.022394,                   0,             0.85944,             0.66422,             0.78555,             0.35592,            0.041665,              0.0256,                   0,            0.007228,            0.007228,            0.007228
                  30,             0.04176,            0.022118,                   0,             0.87063,              0.6625,             0.78352,              0.3593,             0.04165,            0.025737,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.041075,            0.022299,                   0,             0.84622,             0.64562,             0.75288,             0.28491,            0.044803,            0.026618,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.041857,            0.022391,                   0,             0.85972,             0.68472,             0.79667,             0.35097,            0.041172,            0.025017,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.040442,            0.021918,                   0,             0.84075,             0.66456,             0.77805,             0.33651,            0.042241,            0.025958,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.041215,            0.022232,                   0,             0.84669,             0.67253,             0.77906,             0.34323,            0.041487,             0.02573,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.040079,            0.021776,                   0,              0.8672,             0.69424,             0.81053,             0.42626,            0.038148,            0.025069,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.040397,            0.021677,                   0,              0.8654,             0.68356,             0.80278,             0.38654,            0.040458,            0.025445,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.039318,            0.021625,                   0,             0.84119,             0.66778,             0.77738,             0.32812,            0.042562,            0.025752,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.039413,            0.021591,                   0,             0.87533,             0.69218,             0.81116,             0.39384,            0.038817,             0.02517,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.040145,            0.021472,                   0,             0.86287,             0.67848,              0.7967,             0.38429,            0.039862,            0.025498,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.038763,            0.021093,                   0,             0.87954,             0.69832,             0.82109,             0.41923,             0.03801,            0.024485,                   0,            0.006139,            0.006139,            0.006139
                  41,             0.03962,            0.021517,                   0,              0.8446,             0.66946,             0.78309,              0.3341,            0.041839,            0.025688,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.038578,            0.021298,                   0,             0.85873,             0.68312,             0.79715,             0.35737,            0.040099,            0.025372,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.038615,            0.021349,                   0,             0.87318,             0.69914,             0.81513,             0.38049,            0.039282,            0.025248,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.038939,            0.021318,                   0,             0.86301,              0.6811,             0.79803,             0.35136,             0.04125,            0.025731,                   0,            0.005743,            0.005743,            0.005743
                  45,             0.03869,            0.020958,                   0,             0.87422,             0.70934,             0.82229,             0.38722,            0.039067,            0.024885,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.038583,            0.021188,                   0,             0.86315,              0.6826,             0.80023,             0.35702,            0.040412,            0.025574,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.038412,             0.02076,                   0,             0.84968,             0.68544,             0.79525,             0.34334,            0.041353,            0.025752,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.037664,             0.02068,                   0,             0.86966,             0.69588,             0.81112,             0.37766,            0.039763,            0.025592,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.038158,            0.020674,                   0,             0.85935,             0.69446,             0.80376,             0.34786,            0.041018,            0.025846,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.037532,            0.020544,                   0,             0.87126,              0.7076,             0.81491,             0.38265,            0.038882,            0.025775,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.037848,             0.02065,                   0,             0.86501,             0.68905,             0.80447,             0.38211,            0.039057,            0.026264,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.037014,            0.020434,                   0,             0.87946,             0.71366,             0.82846,             0.41104,            0.037364,            0.024805,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.036275,            0.020106,                   0,             0.87764,             0.70838,             0.82083,             0.38125,            0.038816,             0.02491,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.036579,             0.01998,                   0,             0.87013,             0.70284,             0.81248,             0.36561,             0.03952,            0.025625,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.036835,            0.020156,                   0,             0.87895,             0.71485,             0.82791,             0.40569,            0.037796,            0.024784,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.036814,            0.020206,                   0,             0.88177,             0.71031,             0.82354,             0.39953,             0.03818,            0.024904,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.035808,            0.019893,                   0,             0.87589,             0.70168,             0.81702,             0.37566,            0.039722,            0.025895,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.036388,            0.019864,                   0,             0.88353,             0.70966,             0.82862,             0.41365,            0.037761,            0.025247,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.036301,            0.019885,                   0,             0.89399,             0.68793,             0.81272,             0.37828,            0.039865,            0.025938,                   0,            0.004258,            0.004258,            0.004258
                  60,             0.03579,            0.019643,                   0,             0.88045,             0.70232,             0.81992,             0.39408,             0.03861,             0.02588,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.035431,            0.019474,                   0,             0.88791,             0.70335,             0.82364,             0.39126,            0.038559,             0.02577,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.035503,            0.019218,                   0,              0.8847,             0.72191,             0.83233,             0.41007,            0.037823,            0.025343,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.035481,            0.019454,                   0,             0.88927,             0.71237,             0.82739,             0.40767,            0.037851,            0.025622,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.034919,            0.019195,                   0,             0.88655,             0.70954,             0.82199,             0.39692,            0.038435,            0.026052,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.034704,            0.019065,                   0,             0.88789,             0.71082,             0.82441,             0.40027,            0.037705,             0.02621,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.035171,            0.019214,                   0,             0.87555,             0.71352,             0.81771,             0.38764,            0.038804,            0.026186,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.034805,            0.019081,                   0,             0.88617,             0.71405,             0.82462,             0.39794,            0.037961,            0.026118,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.034805,            0.019136,                   0,             0.87574,             0.72112,             0.82447,             0.39193,            0.038247,            0.026067,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.034104,            0.018881,                   0,             0.88902,             0.71333,              0.8283,             0.39682,            0.038777,            0.026159,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.034263,            0.018983,                   0,             0.88383,              0.7241,             0.83508,             0.40408,             0.03834,            0.025909,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.033708,            0.018627,                   0,              0.8923,             0.71907,             0.83122,             0.39859,            0.038684,            0.026108,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.033576,            0.018795,                   0,             0.88483,             0.72271,              0.8318,             0.40567,            0.038049,            0.025811,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.034145,             0.01883,                   0,             0.88679,             0.72165,             0.83157,             0.40942,            0.037784,            0.025797,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.033625,            0.018397,                   0,             0.88029,               0.724,             0.83126,             0.40773,            0.037665,            0.026136,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.033493,            0.018776,                   0,             0.87753,             0.71959,             0.82792,             0.40376,            0.038088,            0.026326,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.032821,            0.018189,                   0,             0.87714,              0.7185,             0.82724,             0.40833,            0.038181,            0.026329,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.032677,             0.01836,                   0,             0.89299,             0.71173,             0.82855,              0.4029,            0.038277,            0.026303,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.032521,            0.018382,                   0,             0.89244,             0.71531,             0.82863,             0.40577,            0.038238,            0.026401,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.032775,            0.018245,                   0,             0.88307,             0.71532,             0.82446,             0.38863,            0.039423,            0.026693,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.032408,            0.018181,                   0,             0.88741,             0.72012,              0.8292,             0.39746,            0.039009,            0.026537,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.032123,            0.018045,                   0,             0.88028,             0.72674,             0.82823,             0.40002,            0.038969,             0.02655,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.032459,             0.01807,                   0,             0.88236,             0.72603,             0.82913,             0.40411,            0.038723,             0.02669,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.032475,            0.017994,                   0,               0.881,             0.72345,             0.82814,             0.39734,            0.039167,            0.026886,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.032258,            0.017874,                   0,             0.88525,              0.7188,             0.82507,             0.39438,            0.039466,            0.027021,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.031809,            0.017991,                   0,             0.88385,             0.72191,             0.82614,             0.39517,            0.039589,            0.027042,                   0,            0.001684,            0.001684,            0.001684
                  86,            0.032025,            0.017846,                   0,             0.88555,             0.72088,             0.82659,             0.39931,            0.039171,            0.026972,                   0,            0.001585,            0.001585,            0.001585
                  87,             0.03166,            0.017534,                   0,              0.8893,             0.72216,             0.82814,             0.40036,            0.039087,            0.026981,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.031102,            0.017554,                   0,             0.89074,             0.72049,             0.82819,             0.39906,             0.03904,            0.026982,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.031546,            0.017671,                   0,             0.89172,             0.71946,             0.82826,             0.39708,            0.038895,            0.027035,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.031014,            0.017361,                   0,             0.89185,             0.71933,             0.82783,             0.39342,            0.038939,            0.027151,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.031187,            0.017468,                   0,             0.89246,             0.72062,             0.82821,              0.3942,            0.039047,            0.027157,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.031172,            0.017468,                   0,             0.89035,             0.72358,             0.82872,              0.3941,            0.039159,            0.027183,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.030177,            0.017184,                   0,             0.88992,             0.72506,             0.82858,             0.39619,            0.039092,            0.027252,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.030564,            0.017345,                   0,             0.89202,             0.72513,              0.8282,             0.39562,            0.039208,            0.027341,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.030091,            0.016967,                   0,             0.89256,             0.72307,             0.82783,              0.3951,            0.039312,            0.027416,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.030288,            0.017214,                   0,             0.89348,             0.72307,             0.82797,              0.3952,            0.039332,            0.027447,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.029813,            0.017087,                   0,               0.894,             0.72152,             0.82794,             0.39648,            0.039325,            0.027467,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.030021,            0.017141,                   0,             0.89298,             0.72365,             0.82797,             0.39497,            0.039446,            0.027544,                   0,            0.000397,            0.000397,            0.000397
                  99,            0.029952,            0.016951,                   0,             0.89245,             0.72216,             0.82697,             0.39342,            0.039567,            0.027644,                   0,            0.000298,            0.000298,            0.000298
