               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.038986,            0.021401,                   0,             0.89427,             0.70845,              0.8197,             0.43179,            0.037116,            0.024579,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.040054,             0.02145,                   0,             0.87901,             0.68711,             0.80505,             0.38569,            0.039065,            0.025191,                   0,            0.006238,            0.006238,            0.006238
                  40,             0.03907,            0.021239,                   0,             0.87505,             0.70304,             0.81598,              0.3871,            0.038959,            0.024959,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.039422,            0.021378,                   0,             0.85771,             0.67848,             0.78169,             0.34577,            0.042059,            0.025742,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.038524,            0.021214,                   0,             0.86998,             0.70206,             0.80656,             0.37949,             0.03917,             0.02495,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.038258,            0.021131,                   0,             0.87201,             0.69381,              0.8067,             0.37888,            0.038906,            0.025559,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.038623,            0.021192,                   0,             0.87662,             0.69343,             0.80893,             0.39714,             0.03815,             0.02534,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.038374,            0.020713,                   0,             0.88018,             0.70915,             0.82016,             0.40308,            0.037487,            0.024992,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.038229,            0.020816,                   0,              0.8806,             0.68998,             0.80205,             0.37467,            0.039302,            0.026157,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.038318,            0.020708,                   0,             0.87177,              0.7018,             0.80952,             0.39531,            0.037869,            0.025548,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.037711,            0.020547,                   0,             0.87624,             0.71082,             0.81852,             0.40732,            0.037892,            0.025049,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.038188,            0.020522,                   0,             0.85828,             0.69535,             0.79447,             0.35543,            0.040423,            0.025997,                   0,            0.005248,            0.005248,            0.005248
                  50,             0.03796,            0.020753,                   0,             0.87287,             0.70992,             0.81409,             0.40083,             0.03838,            0.025351,                   0,            0.005149,            0.005149,            0.005149
                  51,              0.0382,            0.020572,                   0,             0.88646,             0.71334,             0.83136,             0.44922,            0.035424,            0.024353,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.037197,            0.020461,                   0,             0.87942,             0.70113,             0.80946,             0.38592,            0.038459,             0.02558,                   0,            0.004951,            0.004951,            0.004951
                  53,             0.03664,            0.020184,                   0,             0.86938,             0.70928,             0.80973,              0.3798,            0.039182,            0.025563,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.036373,            0.019927,                   0,             0.88213,             0.71656,             0.82322,             0.40058,            0.037683,            0.025283,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.036247,             0.02001,                   0,             0.88483,             0.73561,             0.83988,             0.43851,            0.035789,            0.024279,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.036543,              0.0201,                   0,             0.87945,             0.71639,             0.82189,             0.39612,            0.038262,            0.025258,                   0,            0.004555,            0.004555,            0.004555
                  57,             0.03589,            0.019878,                   0,             0.89123,              0.7125,             0.82492,             0.40729,            0.037694,            0.025829,                   0,            0.004456,            0.004456,            0.004456
                  58,            0.036411,            0.020038,                   0,             0.88246,             0.73238,             0.83381,             0.42627,            0.036391,            0.024962,                   0,            0.004357,            0.004357,            0.004357
                  59,            0.036227,              0.0198,                   0,             0.89664,             0.71778,             0.83178,             0.42339,            0.037442,            0.025018,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.035969,            0.019642,                   0,             0.87069,             0.71095,             0.81343,             0.37805,            0.039763,            0.025852,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.035514,            0.019635,                   0,             0.88318,             0.72191,             0.82693,             0.40311,            0.038287,            0.025587,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.035509,            0.019313,                   0,             0.89116,             0.71539,             0.83001,             0.41506,             0.03704,            0.025149,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.035718,            0.019393,                   0,              0.8851,             0.73144,             0.83677,             0.41649,            0.037092,            0.024826,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.035207,            0.019353,                   0,             0.88026,             0.72191,             0.82659,              0.4055,            0.037884,            0.025354,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.034696,            0.019123,                   0,             0.88678,             0.71804,             0.82813,             0.40077,            0.038073,             0.02529,                   0,            0.003664,            0.003664,            0.003664
                  66,             0.03554,            0.019288,                   0,             0.88558,             0.72191,             0.83108,             0.41368,            0.037308,            0.025283,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.035073,            0.019019,                   0,             0.88909,               0.725,             0.83319,             0.42791,            0.036481,            0.025469,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.034599,             0.01919,                   0,             0.89272,             0.72758,             0.83549,             0.42829,            0.036295,            0.025108,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.034304,            0.018949,                   0,             0.88739,              0.7261,             0.83617,             0.42504,            0.036453,            0.025337,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.034562,            0.019037,                   0,              0.8892,             0.72083,             0.83299,             0.42099,            0.036733,             0.02545,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.033866,            0.018692,                   0,             0.89277,             0.72743,             0.83557,             0.42763,            0.036549,            0.025206,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.034001,            0.018912,                   0,             0.87835,             0.73183,             0.83508,             0.42193,            0.037208,            0.025249,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.034087,            0.018777,                   0,             0.88265,             0.72596,             0.82796,             0.40716,            0.037835,            0.026056,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.033724,            0.018383,                   0,              0.8849,             0.72513,             0.82683,             0.41151,            0.037618,            0.026326,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.033327,            0.018813,                   0,             0.88893,             0.72713,             0.83165,             0.42929,            0.037033,            0.025808,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.032645,            0.018144,                   0,             0.89415,             0.72229,             0.83298,             0.42432,             0.03718,            0.025802,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.032507,            0.018275,                   0,             0.89275,             0.72448,             0.83153,             0.41529,            0.037383,             0.02597,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.032702,            0.018492,                   0,             0.88751,             0.72732,             0.83061,             0.41571,            0.037249,            0.025897,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.032855,            0.018343,                   0,             0.88874,             0.72467,             0.83015,             0.41225,            0.037461,            0.026143,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.032733,            0.018357,                   0,             0.89556,             0.72745,             0.83255,             0.41919,            0.037028,            0.026012,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.032358,            0.018126,                   0,              0.8971,             0.72804,             0.83316,             0.41985,            0.037096,            0.025962,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.032614,            0.018099,                   0,             0.89797,             0.72487,             0.83218,             0.42272,            0.037004,            0.026105,                   0,            0.001981,            0.001981,            0.001981
                  83,             0.03244,            0.018018,                   0,             0.89578,             0.72809,              0.8308,             0.41563,            0.037284,            0.026196,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.032137,            0.017924,                   0,             0.89307,             0.73312,             0.83112,             0.41842,             0.03731,            0.026172,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.031795,            0.017994,                   0,             0.89125,             0.73186,             0.83059,             0.41568,             0.03747,            0.026322,                   0,            0.001684,            0.001684,            0.001684
                  86,             0.03209,            0.017882,                   0,             0.89319,             0.72849,             0.82905,             0.41413,            0.037504,            0.026387,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.031589,            0.017548,                   0,             0.89355,             0.72719,             0.82971,             0.41855,            0.037377,            0.026528,                   0,            0.001486,            0.001486,            0.001486
                  88,             0.03125,            0.017618,                   0,             0.89501,             0.72861,             0.82939,             0.41741,            0.037516,            0.026782,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.031448,            0.017714,                   0,              0.8932,             0.72796,             0.82834,             0.41681,            0.037513,            0.026853,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.031039,            0.017395,                   0,             0.89035,             0.72526,             0.82723,             0.41532,             0.03762,             0.02689,                   0,            0.001189,            0.001189,            0.001189
                  91,            0.031191,            0.017484,                   0,             0.89402,              0.7241,             0.82766,             0.41589,            0.037577,            0.026872,                   0,             0.00109,             0.00109,             0.00109
                  92,            0.031176,            0.017498,                   0,             0.89309,             0.72358,             0.82871,             0.41663,            0.037514,            0.026822,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.030109,             0.01729,                   0,             0.89661,             0.72307,             0.82914,             0.41689,            0.037477,            0.026817,                   0,            0.000892,            0.000892,            0.000892
                  94,            0.030553,            0.017337,                   0,             0.89495,             0.72347,             0.82875,             0.41703,             0.03758,            0.026853,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.030034,            0.017006,                   0,             0.89534,             0.72332,             0.82846,             0.41703,            0.037634,            0.026929,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.030357,            0.017256,                   0,             0.89157,             0.72513,             0.82831,             0.41742,            0.037627,            0.026929,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.030018,            0.017149,                   0,             0.89415,             0.72448,             0.82769,             0.41851,            0.037575,            0.026939,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.030034,            0.017166,                   0,             0.89443,             0.72386,             0.82738,             0.42028,            0.037517,            0.026967,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.03001,            0.016978,                   0,             0.89559,             0.72423,             0.82713,             0.42011,             0.03756,            0.027026,                   0,            0.000298,            0.000298,            0.000298
