               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.053617,             0.02794,                   0,             0.80206,             0.51997,             0.61905,             0.27989,            0.051835,            0.028726,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.052689,            0.027312,                   0,             0.80483,              0.5245,             0.62306,             0.30143,            0.048512,            0.029406,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.053515,            0.027775,                   0,             0.82776,             0.54562,             0.65063,             0.34668,            0.046659,            0.028633,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.051509,            0.027384,                   0,             0.81371,             0.54204,             0.63647,             0.29662,            0.048806,            0.028585,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.052618,            0.027232,                   0,             0.80589,             0.54768,             0.64317,             0.31412,            0.048746,            0.028411,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.051473,             0.02691,                   0,             0.84409,             0.53647,             0.63795,             0.30793,            0.047877,              0.0293,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.050115,            0.026749,                   0,             0.82216,             0.52719,             0.62695,             0.28596,            0.049479,            0.028752,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.050965,             0.02655,                   0,              0.8391,             0.56121,              0.6605,             0.34701,            0.045424,             0.02898,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.050561,            0.026629,                   0,             0.82417,             0.55149,             0.65224,             0.32174,            0.047184,            0.028782,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.049702,            0.026337,                   0,              0.8124,             0.55322,             0.64497,             0.31926,            0.047737,            0.028413,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.049626,            0.026091,                   0,             0.79858,             0.54107,             0.63474,             0.27604,            0.050698,             0.02915,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.048962,            0.026144,                   0,             0.81424,             0.54962,             0.64965,             0.31821,            0.047529,            0.029378,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.049538,            0.025944,                   0,              0.8375,             0.56322,             0.66034,              0.3174,            0.047977,            0.028751,                   0,            0.007228,            0.007228,            0.007228
                  30,             0.04861,            0.025666,                   0,             0.82525,             0.56662,             0.65902,             0.31654,            0.047337,            0.028711,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.047854,            0.025758,                   0,             0.83401,             0.55813,             0.66192,             0.31983,            0.048155,            0.028034,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.049483,             0.02594,                   0,             0.84268,             0.57497,             0.67646,             0.34874,            0.045791,             0.02829,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.047951,            0.025556,                   0,             0.84346,             0.54854,             0.65348,             0.31125,              0.0477,            0.028465,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.048544,            0.025872,                   0,             0.83375,             0.57745,             0.67725,             0.34465,            0.045981,            0.028166,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.047254,            0.025503,                   0,             0.81383,             0.58428,             0.67861,             0.34568,            0.045771,            0.028194,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.047693,            0.025274,                   0,             0.83667,             0.54461,             0.64402,             0.29881,            0.048145,            0.029047,                   0,            0.006535,            0.006535,            0.006535
                  37,            0.046811,            0.025315,                   0,             0.84193,             0.55374,             0.66031,             0.31897,            0.046764,            0.028346,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.045993,            0.024831,                   0,             0.82666,             0.55926,             0.65879,             0.30688,            0.047311,            0.028598,                   0,            0.006337,            0.006337,            0.006337
                  39,            0.046697,            0.024849,                   0,             0.84585,             0.56907,             0.67418,             0.32522,             0.04594,             0.02877,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.045775,            0.024692,                   0,             0.84777,             0.56911,             0.67089,             0.32359,            0.046247,            0.028617,                   0,            0.006139,            0.006139,            0.006139
                  41,            0.047137,            0.025012,                   0,             0.83893,             0.57448,             0.67559,             0.32349,            0.046894,            0.028203,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.045512,            0.024808,                   0,             0.86723,             0.56311,             0.66277,             0.31255,            0.046754,            0.028711,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.044841,            0.024613,                   0,             0.86207,             0.58713,             0.69061,             0.34758,            0.046078,            0.028003,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.045497,            0.024757,                   0,             0.84968,             0.56816,             0.66606,             0.32842,            0.046854,            0.028656,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.045776,             0.02462,                   0,             0.85169,             0.58157,             0.68233,             0.34591,            0.045423,            0.028198,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.045142,            0.024554,                   0,             0.85058,             0.56705,             0.67254,             0.32726,            0.046752,            0.028477,                   0,            0.005545,            0.005545,            0.005545
                  47,            0.045505,            0.024219,                   0,             0.85165,             0.57642,             0.68083,             0.34209,            0.046369,            0.028382,                   0,            0.005446,            0.005446,            0.005446
                  48,            0.044744,            0.024109,                   0,             0.84686,             0.57629,              0.6801,              0.3356,            0.046777,            0.028339,                   0,            0.005347,            0.005347,            0.005347
                  49,            0.045276,             0.02416,                   0,             0.85607,             0.57887,             0.66912,             0.32318,            0.046463,              0.0287,                   0,            0.005248,            0.005248,            0.005248
                  50,            0.044781,            0.024034,                   0,             0.84311,             0.57732,             0.67777,             0.33414,            0.045625,            0.028292,                   0,            0.005149,            0.005149,            0.005149
                  51,            0.044757,            0.024228,                   0,             0.86453,             0.57552,             0.67882,             0.33253,            0.046352,            0.028386,                   0,             0.00505,             0.00505,             0.00505
                  52,            0.044253,            0.024105,                   0,             0.84156,             0.58041,             0.68045,             0.32821,            0.046749,            0.028905,                   0,            0.004951,            0.004951,            0.004951
                  53,            0.043651,            0.023784,                   0,             0.86304,             0.58003,             0.68543,             0.33848,            0.046343,            0.028605,                   0,            0.004852,            0.004852,            0.004852
                  54,            0.043219,            0.023507,                   0,              0.8567,             0.59111,             0.69356,             0.34646,             0.04568,            0.028363,                   0,            0.004753,            0.004753,            0.004753
                  55,            0.043463,             0.02357,                   0,             0.86021,              0.5987,             0.69942,             0.35882,            0.045428,            0.028297,                   0,            0.004654,            0.004654,            0.004654
                  56,            0.044303,            0.023859,                   0,             0.86536,             0.58559,               0.683,             0.32774,            0.046653,            0.028628,                   0,            0.004555,            0.004555,            0.004555
                  57,            0.042977,            0.023637,                   0,             0.86402,             0.58196,             0.68245,              0.3318,            0.046112,            0.028599,                   0,            0.004456,            0.004456,            0.004456
                  58,              0.0434,            0.023528,                   0,             0.86534,             0.58518,             0.68506,             0.32796,            0.046451,            0.028687,                   0,            0.004357,            0.004357,            0.004357
                  59,             0.04293,            0.023499,                   0,             0.86773,             0.58312,             0.68563,             0.33845,            0.046325,            0.028793,                   0,            0.004258,            0.004258,            0.004258
                  60,            0.041931,            0.023199,                   0,             0.87934,             0.58479,             0.69051,             0.33713,            0.046964,             0.02804,                   0,            0.004159,            0.004159,            0.004159
                  61,            0.042214,            0.023191,                   0,              0.8601,             0.59678,             0.69697,             0.33727,               0.047,            0.028197,                   0,             0.00406,             0.00406,             0.00406
                  62,            0.042027,            0.022882,                   0,             0.86967,             0.58711,             0.69499,             0.34166,            0.046728,            0.028466,                   0,            0.003961,            0.003961,            0.003961
                  63,            0.042268,            0.023132,                   0,             0.86551,             0.58799,             0.68857,              0.3258,             0.04703,            0.028292,                   0,            0.003862,            0.003862,            0.003862
                  64,            0.041986,            0.023004,                   0,              0.8752,             0.59343,             0.69422,             0.33397,            0.047199,            0.028229,                   0,            0.003763,            0.003763,            0.003763
                  65,            0.041113,            0.022684,                   0,             0.86225,              0.5866,             0.68458,             0.32027,             0.04733,            0.028586,                   0,            0.003664,            0.003664,            0.003664
                  66,            0.041828,            0.022809,                   0,             0.86514,             0.59356,              0.6915,             0.33582,            0.046254,            0.028508,                   0,            0.003565,            0.003565,            0.003565
                  67,            0.041448,            0.022615,                   0,             0.86303,             0.58802,             0.68812,             0.32878,            0.046399,            0.028841,                   0,            0.003466,            0.003466,            0.003466
                  68,            0.041415,            0.022866,                   0,             0.86494,             0.59587,             0.69351,             0.34142,             0.04635,            0.028742,                   0,            0.003367,            0.003367,            0.003367
                  69,            0.040576,            0.022464,                   0,             0.87431,              0.5925,             0.69516,              0.3417,            0.045857,             0.02869,                   0,            0.003268,            0.003268,            0.003268
                  70,            0.040883,            0.022507,                   0,             0.87633,             0.59172,             0.69024,             0.33364,            0.046039,            0.029021,                   0,            0.003169,            0.003169,            0.003169
                  71,            0.040003,            0.022232,                   0,             0.87317,             0.59858,             0.69626,             0.34498,            0.045697,            0.029051,                   0,             0.00307,             0.00307,             0.00307
                  72,            0.040658,            0.022411,                   0,             0.86757,             0.59626,             0.69483,             0.33537,            0.046267,            0.029073,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.040765,            0.022373,                   0,             0.86881,             0.59996,             0.69986,             0.33681,            0.046247,            0.028819,                   0,            0.002872,            0.002872,            0.002872
                  74,            0.040005,            0.021964,                   0,             0.87408,             0.60023,             0.69912,             0.33772,            0.046172,            0.029008,                   0,            0.002773,            0.002773,            0.002773
                  75,            0.039793,            0.022337,                   0,             0.87147,             0.60438,             0.69992,             0.34445,            0.045988,            0.029062,                   0,            0.002674,            0.002674,            0.002674
                  76,            0.039291,            0.021797,                   0,             0.86079,             0.60398,             0.69784,             0.34043,             0.04636,            0.029236,                   0,            0.002575,            0.002575,            0.002575
                  77,            0.039036,             0.02195,                   0,              0.8636,             0.60348,             0.69947,             0.33828,            0.046834,            0.029166,                   0,            0.002476,            0.002476,            0.002476
                  78,            0.039414,             0.02206,                   0,             0.86518,             0.60425,             0.70055,             0.33683,            0.046724,            0.029149,                   0,            0.002377,            0.002377,            0.002377
                  79,            0.038938,            0.021892,                   0,             0.87118,             0.60047,             0.70157,             0.34018,            0.046432,            0.029036,                   0,            0.002278,            0.002278,            0.002278
                  80,            0.038738,            0.021781,                   0,             0.88494,              0.6018,             0.70505,             0.34606,            0.046075,            0.028904,                   0,            0.002179,            0.002179,            0.002179
                  81,            0.038754,            0.021748,                   0,             0.88853,             0.59681,              0.7024,             0.34543,            0.046016,            0.028821,                   0,             0.00208,             0.00208,             0.00208
                  82,            0.039048,            0.021781,                   0,             0.88866,              0.5986,             0.70448,             0.34842,            0.046001,            0.028827,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.038708,            0.021647,                   0,             0.88343,             0.59768,             0.70308,             0.34356,            0.046285,            0.028884,                   0,            0.001882,            0.001882,            0.001882
                  84,            0.038547,            0.021441,                   0,             0.87375,             0.60219,             0.70463,             0.34229,            0.046559,            0.028863,                   0,            0.001783,            0.001783,            0.001783
                  85,            0.037786,            0.021475,                   0,             0.87853,             0.60206,             0.70418,             0.34174,            0.046651,            0.028861,                   0,            0.001684,            0.001684,            0.001684
                  86,             0.03819,            0.021368,                   0,             0.87351,             0.60426,             0.70505,             0.34564,            0.046504,            0.028892,                   0,            0.001585,            0.001585,            0.001585
                  87,            0.037835,            0.021097,                   0,             0.87428,             0.60335,             0.70275,             0.34328,             0.04668,            0.029111,                   0,            0.001486,            0.001486,            0.001486
                  88,            0.037335,            0.021123,                   0,             0.87408,             0.60219,             0.70255,               0.342,            0.046782,            0.029218,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.037644,            0.021258,                   0,             0.88185,             0.59922,              0.7028,             0.34234,            0.046658,            0.029418,                   0,            0.001288,            0.001288,            0.001288
                  90,            0.037151,            0.020875,                   0,             0.87822,             0.59936,             0.70168,             0.34172,             0.04679,            0.029438,                   0,            0.001189,            0.001189,            0.001189
                  91,             0.03689,            0.021065,                   0,             0.87289,             0.60193,             0.70237,             0.34376,            0.046784,            0.029436,                   0,             0.00109,             0.00109,             0.00109
                  92,             0.03778,             0.02098,                   0,             0.87898,             0.60183,             0.70185,             0.34432,            0.046879,            0.029504,                   0,            0.000991,            0.000991,            0.000991
                  93,            0.035911,            0.020742,                   0,             0.87766,             0.60274,             0.70174,             0.34334,            0.046953,            0.029634,                   0,            0.000892,            0.000892,            0.000892
                  94,              0.0365,            0.020844,                   0,             0.87656,              0.6018,             0.70041,             0.34248,            0.047067,             0.02974,                   0,            0.000793,            0.000793,            0.000793
                  95,            0.036077,            0.020542,                   0,             0.87583,             0.60296,             0.70078,             0.34312,            0.047083,            0.029724,                   0,            0.000694,            0.000694,            0.000694
                  96,            0.036348,            0.020849,                   0,             0.87483,             0.60433,              0.7014,             0.34422,             0.04711,            0.029739,                   0,            0.000595,            0.000595,            0.000595
                  97,            0.035947,            0.020597,                   0,             0.87863,             0.60171,             0.70214,             0.34463,            0.047092,            0.029799,                   0,            0.000496,            0.000496,            0.000496
                  98,            0.035958,            0.020606,                   0,             0.87965,             0.60013,             0.70078,             0.34345,            0.047106,            0.029901,                   0,            0.000397,            0.000397,            0.000397
                  99,             0.03581,             0.02038,                   0,             0.88307,             0.59755,              0.7003,             0.34376,            0.047102,            0.029931,                   0,            0.000298,            0.000298,            0.000298
