               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10648,            0.033525,                   0,             0.42801,             0.32515,             0.28378,            0.089385,            0.063035,            0.032968,                   0,            0.070061,           0.0033266,           0.0033266
                   1,            0.074307,            0.034789,                   0,             0.56129,             0.42822,             0.43114,             0.14557,            0.056198,            0.032246,                   0,            0.039995,            0.006594,            0.006594
                   2,            0.065891,            0.032362,                   0,             0.45959,             0.34601,             0.31132,            0.076834,             0.06245,            0.030896,                   0,           0.0098631,           0.0097954,           0.0097954
                   3,             0.06418,            0.031063,                   0,             0.62113,             0.45851,             0.49378,             0.16595,            0.055477,            0.029963,                   0,            0.009703,            0.009703,            0.009703
                   4,            0.059198,            0.029957,                   0,             0.65794,             0.49485,             0.54339,              0.1922,            0.053447,            0.030211,                   0,            0.009703,            0.009703,            0.009703
                   5,            0.056847,            0.028919,                   0,             0.71765,             0.55255,             0.61854,             0.26128,            0.049669,            0.030256,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.054667,            0.028066,                   0,             0.83113,             0.58737,             0.69195,             0.34654,            0.045232,            0.028623,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.053194,            0.027597,                   0,             0.78227,             0.58522,             0.68535,             0.28517,            0.047166,            0.027795,                   0,            0.009406,            0.009406,            0.009406
                   8,             0.05328,            0.027641,                   0,             0.78042,             0.62758,             0.71031,             0.29961,            0.045153,            0.027067,                   0,            0.009307,            0.009307,            0.009307
                   9,            0.051956,            0.027216,                   0,             0.77535,             0.60683,             0.68927,             0.28195,            0.046933,            0.027519,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.050372,            0.025918,                   0,             0.68769,             0.47133,             0.53648,             0.17409,            0.054498,            0.028784,                   0,            0.009109,            0.009109,            0.009109
