               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10507,            0.033413,                   0,             0.44214,             0.34381,             0.30377,            0.098125,            0.061757,            0.032397,                   0,            0.070061,           0.0033266,           0.0033266
                   1,            0.073556,            0.033919,                   0,             0.42116,             0.35567,             0.28685,             0.07742,            0.060205,            0.031319,                   0,            0.039995,            0.006594,            0.006594
                   2,             0.06494,            0.031465,                   0,             0.65164,             0.49704,             0.52675,             0.20282,            0.053394,            0.031698,                   0,           0.0098631,           0.0097954,           0.0097954
                   3,            0.063368,            0.030452,                   0,             0.70919,             0.54149,             0.60853,             0.25724,            0.049645,            0.029036,                   0,            0.009703,            0.009703,            0.009703
                   4,             0.05864,            0.029316,                   0,             0.55184,             0.40064,             0.40694,             0.12573,            0.057712,             0.03257,                   0,            0.009703,            0.009703,            0.009703
                   5,              0.0556,            0.028117,                   0,             0.81314,             0.61293,             0.70544,             0.35245,             0.04513,            0.027813,                   0,            0.009604,            0.009604,            0.009604
                   6,            0.053704,            0.027555,                   0,             0.76991,             0.59562,             0.67791,              0.2791,            0.047714,            0.026608,                   0,            0.009505,            0.009505,            0.009505
                   7,            0.051995,            0.026686,                   0,             0.82454,             0.60497,             0.72147,             0.33391,            0.044048,            0.026628,                   0,            0.009406,            0.009406,            0.009406
                   8,            0.051713,            0.026666,                   0,             0.82083,             0.63703,             0.74366,             0.36315,            0.041913,             0.02666,                   0,            0.009307,            0.009307,            0.009307
                   9,            0.050661,            0.026403,                   0,               0.708,             0.53041,             0.60482,             0.22791,            0.050367,            0.027689,                   0,            0.009208,            0.009208,            0.009208
                  10,            0.049842,            0.025545,                   0,             0.84024,              0.6425,             0.75296,              0.4032,            0.042001,            0.026803,                   0,            0.009109,            0.009109,            0.009109
                  11,            0.048827,            0.025559,                   0,             0.83332,             0.65631,             0.76459,              0.4136,            0.040123,            0.025696,                   0,             0.00901,             0.00901,             0.00901
                  12,             0.04838,            0.025174,                   0,             0.81386,             0.62023,             0.71285,             0.28346,            0.047858,            0.026246,                   0,            0.008911,            0.008911,            0.008911
                  13,             0.04721,            0.025003,                   0,             0.83422,             0.63441,             0.74058,             0.37558,            0.040612,            0.026557,                   0,            0.008812,            0.008812,            0.008812
                  14,            0.047115,            0.025036,                   0,             0.73136,             0.53993,              0.6128,              0.2185,            0.049787,             0.02827,                   0,            0.008713,            0.008713,            0.008713
                  15,            0.047556,            0.025001,                   0,             0.84144,             0.66473,             0.76802,             0.34759,            0.041855,            0.025673,                   0,            0.008614,            0.008614,            0.008614
                  16,             0.04594,             0.02408,                   0,             0.81008,             0.61881,             0.71972,             0.30895,            0.045346,            0.026484,                   0,            0.008515,            0.008515,            0.008515
                  17,            0.045776,            0.024401,                   0,             0.84405,             0.66585,             0.76465,             0.36933,            0.040996,            0.026104,                   0,            0.008416,            0.008416,            0.008416
                  18,            0.045461,            0.023857,                   0,             0.84753,             0.65709,             0.76915,             0.38837,            0.039905,            0.026104,                   0,            0.008317,            0.008317,            0.008317
                  19,            0.046228,            0.024282,                   0,             0.83662,             0.64406,             0.75309,             0.35666,            0.041812,            0.026144,                   0,            0.008218,            0.008218,            0.008218
                  20,            0.044237,            0.023955,                   0,             0.82087,             0.61972,             0.72833,             0.32903,            0.043027,            0.026652,                   0,            0.008119,            0.008119,            0.008119
                  21,            0.045238,            0.023585,                   0,             0.82503,             0.67229,             0.76779,             0.33632,            0.043244,            0.025455,                   0,             0.00802,             0.00802,             0.00802
                  22,            0.043831,            0.023253,                   0,             0.86649,             0.67552,             0.78822,               0.389,            0.039973,            0.025421,                   0,            0.007921,            0.007921,            0.007921
                  23,            0.043707,            0.023331,                   0,             0.84625,             0.66804,             0.77137,              0.3545,            0.040667,            0.025755,                   0,            0.007822,            0.007822,            0.007822
                  24,            0.043295,            0.022801,                   0,             0.85138,             0.67251,             0.79164,             0.41012,            0.038905,            0.025654,                   0,            0.007723,            0.007723,            0.007723
                  25,            0.043392,            0.022959,                   0,             0.85789,             0.66749,             0.77746,             0.37276,            0.040131,             0.02612,                   0,            0.007624,            0.007624,            0.007624
                  26,            0.042412,             0.02292,                   0,             0.83939,             0.66147,             0.77402,             0.33614,            0.042401,            0.026207,                   0,            0.007525,            0.007525,            0.007525
                  27,            0.042682,            0.022721,                   0,             0.83331,             0.66548,             0.77014,             0.33556,            0.042317,            0.025875,                   0,            0.007426,            0.007426,            0.007426
                  28,            0.042155,            0.022566,                   0,             0.85457,               0.683,             0.79128,             0.36392,            0.040049,            0.025229,                   0,            0.007327,            0.007327,            0.007327
                  29,            0.041557,            0.022103,                   0,             0.85232,             0.67332,              0.7811,             0.35324,            0.041297,            0.026203,                   0,            0.007228,            0.007228,            0.007228
                  30,            0.042076,            0.022075,                   0,             0.86474,             0.69961,               0.808,             0.41183,            0.038358,            0.024503,                   0,            0.007129,            0.007129,            0.007129
                  31,            0.041001,            0.022188,                   0,             0.84255,             0.68686,             0.78109,             0.34682,            0.041112,            0.026031,                   0,             0.00703,             0.00703,             0.00703
                  32,            0.041683,            0.022256,                   0,             0.86046,              0.6942,             0.80343,             0.40871,            0.038241,            0.024974,                   0,            0.006931,            0.006931,            0.006931
                  33,            0.040572,            0.021926,                   0,             0.85021,             0.68315,             0.79904,             0.40513,            0.039619,            0.024967,                   0,            0.006832,            0.006832,            0.006832
                  34,            0.040843,            0.022042,                   0,             0.85998,             0.66869,             0.78299,             0.36629,            0.040337,            0.025991,                   0,            0.006733,            0.006733,            0.006733
                  35,            0.040097,             0.02169,                   0,             0.87003,             0.70563,             0.81905,             0.40368,            0.038506,            0.024671,                   0,            0.006634,            0.006634,            0.006634
                  36,            0.040765,            0.021725,                   0,             0.85484,              0.6942,             0.79931,             0.39254,            0.039185,             0.02522,                   0,            0.006535,            0.006535,            0.006535
                  37,               0.039,            0.021333,                   0,             0.85149,             0.69378,             0.80525,             0.37792,            0.039738,            0.024991,                   0,            0.006436,            0.006436,            0.006436
                  38,            0.039127,            0.021318,                   0,             0.87313,             0.70419,             0.81299,             0.41868,            0.038021,             0.02475,                   0,            0.006337,            0.006337,            0.006337
                  39,             0.04008,            0.021408,                   0,             0.88157,             0.68557,             0.81201,             0.43523,            0.037158,            0.024648,                   0,            0.006238,            0.006238,            0.006238
                  40,            0.039094,            0.021086,                   0,             0.87929,             0.69446,              0.8109,             0.41928,            0.038163,            0.024918,                   0,            0.006139,            0.006139,            0.006139
                  41,             0.03956,            0.021348,                   0,             0.83068,             0.66953,             0.77104,             0.32205,            0.042935,            0.025688,                   0,             0.00604,             0.00604,             0.00604
                  42,            0.038819,            0.021234,                   0,              0.8726,             0.71353,             0.82554,             0.43261,            0.037483,            0.024194,                   0,            0.005941,            0.005941,            0.005941
                  43,            0.038445,            0.021088,                   0,             0.85076,             0.69987,             0.80461,             0.38454,            0.039527,            0.025465,                   0,            0.005842,            0.005842,            0.005842
                  44,            0.038601,            0.021036,                   0,             0.87539,             0.69897,             0.81084,             0.40721,             0.03893,            0.024869,                   0,            0.005743,            0.005743,            0.005743
                  45,            0.038737,            0.020792,                   0,             0.85285,             0.73196,             0.82554,             0.40282,            0.038342,            0.024266,                   0,            0.005644,            0.005644,            0.005644
                  46,            0.038403,            0.020911,                   0,             0.86359,             0.69575,              0.8069,              0.3895,            0.039187,            0.025464,                   0,            0.005545,            0.005545,            0.005545
